stop_I;lat;lon;name
7602;52.338.516;13.625.046;Zeuthen, Große Zeuthener Allee
7604;52.338.864;13.636.958;Zeuthen, Fontaneallee
7606;52.326.727;13.635.234;Wildau, Schmiedestr.
7608;52.371.227;13.638.332;Eichwalde, Tschaikowskistr.
7609;52.365.999;13.635.554;Zeuthen, Havellandstr.
7610;52.358.754;13.629.781;Zeuthen, Heinrich-Heine-Str.
7611;52.356.932;13.631.564;Zeuthen, Maxim-Gorki-Str.
7612;52.356.812;13.625.879;Zeuthen, Schillerstr.
7619;52.366.284;13.640.263;Zeuthen, Seegarten
7625;52.366.213;13.606.887;Schulzendorf (LDS), Dohlenstieg
7626;52.365.419;13.602.483;Schulzendorf (LDS), Flutgraben
7627;52.359.837;13.593.253;Schulzendorf (LDS), Illgenstr.
7628;52.363.843;13.594.072;Schulzendorf (LDS), Ortszentrum
7669;52.388.573;13.498.233;Schönefeld (bei Berlin), Hans-Grade-Allee
8058;524.284;13.752.254;S Erkner Bhf
8067;52.428.939;13.753.467;S Erkner Bhf/ZOB
8068;52.465.843;13.698.676;Schöneiche (bei Berlin), Lübecker Str.
8069;52.393.158;13.712.439;Gosen, Eiche
8070;52.450.632;1.375.246;Woltersdorf (LOS), Thälmannplatz
8071;52.442.997;13.764.277;Woltersdorf (LOS), Schleuse
8073;52.479.124;13.700.733;Schöneiche (bei Berlin), Dorfaue
8076;52.397.516;13.718.088;Gosen, Müggelpark
8104;5.242.767;13.743.889;Erkner, Berliner Str.
8105;52.476.719;13.699.213;Schöneiche (bei Berlin), Miethkestr.
8106;52.470.827;1.369.772;Schöneiche (bei Berlin), W.-Dehmel-Str.
8107;52.461.907;13.699.216;Schöneiche (bei Berlin), C.-Zetkin-Str.
8108;52.459.617;13.703.483;Schöneiche (bei Berlin), Hamburger Str.
8109;52.455.591;13.726.396;Woltersdorf (LOS), Goethestr.
8110;52.455.667;13.730.989;Woltersdorf (LOS), Eichendamm
8111;52.455.174;13.734.589;Woltersdorf (LOS), Lerchenstr.
8112;52.453.063;13.744.289;Woltersdorf (LOS), Fasanenstr.
8113;52.449.497;13.759.314;Woltersdorf (LOS), Blumenstr.
8114;52.447.425;13.761.482;Woltersdorf (LOS), Krankenhaus
8115;52.467.605;13.681.629;Schöneiche (bei Berlin), Waldstr.
8116;52.470.817;13.688.389;Schöneiche (bei Berlin), Goethepark
8117;52.474.653;13.692.245;Schöneiche (bei Berlin), Rahnsdorfer Str.
8118;52.478.988;13.695.208;Schöneiche (bei Berlin), Dorfstr.
8119;5.245.564;13.701.932;Schöneiche (bei Berlin), Seestr.
8120;52.474.392;13.712.841;Schöneiche (bei Berlin), Grätzwalde
8121;52.472.746;13.730.821;Schöneiche (bei Berlin), Jägerstr.
8122;52.472.359;13.737.664;Schöneiche (bei Berlin), Kalkberger Str.
8123;52.477.498;1.370.881;Schöneiche (bei Berlin), Schillerstr.
8124;52.464.899;13.770.951;Woltersdorf (LOS), Am Stolp
8125;5.246.136;13.761.759;Woltersdorf (LOS), Kühler Grund
8126;52.458.375;13.756.446;Woltersdorf (LOS), Lortzingstr.
8127;52.451.056;13.756.655;Woltersdorf (LOS), Kirche
8128;52.444.548;13.756.646;Woltersdorf (LOS), Chausseehaus
8129;52.454.258;13.738.849;Woltersdorf (LOS), Berliner Platz
8130;52.438.672;13.755.309;Erkner, Siedlung
8131;52.415.469;13.741.114;Erkner, Ahornallee
8132;52.438.035;13.748.563;Erkner, Am Rund
8133;52.423.386;13.779.797;Erkner, Autobahn
8134;52.410.828;13.751.675;Erkner, Bergstr.
8135;52.421.075;13.761.916;Erkner, Löcknitz Anlegestelle
8136;52.414.808;13.753.641;Erkner, Buchhorster Str.
8137;52.419.127;13.755.738;Erkner, G.-Hauptmann-Str.
8138;52.402.473;13.763.511;Erkner, Hohenbinder Str.
8139;52.424.836;13.751.937;Erkner, City-Center
8140;52.419.759;13.754.293;Erkner, Kirche
8141;52.392.723;13.768.191;Erkner, Hohenbinde
8142;52.408.527;13.763.165;Erkner, Karutzhöhe
8143;52.403.893;13.748.402;Erkner, Schönschornstein
8144;52.421.363;13.745.507;Erkner, Seestr.
8145;52.418.156;13.739.941;Erkner, Uferstr.
8146;52.435.401;13.754.091;Erkner, Woltersdorfer Landstr.
8147;52.415.697;13.760.923;Erkner, Friedhof
8148;52.466.199;13.717.584;Schöneiche (bei Berlin), Prager Str.
8149;52.451.088;13.753.273;Woltersdorf (LOS), Rathaus
8150;52.416.858;13.738.979;Erkner, Schelkplatz
8151;52.414.581;13.762.201;Erkner, Jägerstr.
8164;5.240.833;1.375.043;Erkner, Schützenwäldchen
8307;52.391.581;13.704.665;Gosen, Eichwalder Str.
8308;5.238.658;13.701.785;Gosen, Schillerhöhe
8320;52.417.938;13.801.289;Grünheide, Fangschleuse Eichenallee
8322;52.421.001;13.794.284;Grünheide, Fangschleuse Schlößchen
8399;52.390.172;1.373.718;Neu Zittau, Berliner Str.
8400;52.385.636;13.730.289;Neu Zittau, Kesselberg
8401;52.387.611;13.745.129;Neu Zittau, Kirche
8402;52.392.405;13.730.833;Neu Zittau, Kita
8403;52.382.672;1.376.961;Neu Zittau, Burig Jägerstr.
8404;52.384.587;13.765.324;Neu Zittau, Burig Waldstr.
8405;52.391.163;13.743.154;Neu Zittau, Spreebord
8406;52.385.752;13.752.268;Neu Zittau, Stäbchener Weg
8455;5.246.989;13.689.707;Schöneiche (bei Berlin), Am Goethepark
8457;52.463.158;13.714.082;Schöneiche (bei Berlin), Kieferndamm
8458;52.464.235;13.724.689;Schöneiche (bei Berlin), Steinstr.
8528;52.454.198;13.752.602;Woltersdorf (LOS), Schule
8529;52.463.353;13.748.022;Woltersdorf (LOS), Vogelsdorfer Platz
8530;52.457.649;13.750.856;Woltersdorf (LOS), Wilhelm-Tell-Platz
8729;52.532.367;13.834.799;S Strausberg Bhf
8730;52.529.189;13.790.632;S Petershagen Nord
8731;52.526.465;13.761.329;S Fredersdorf
8732;52.520.856;13.699.973;S Neuenhagen
8733;52.518.145;13.673.894;S Hoppegarten
8734;52.526.651;13.763.311;S Fredersdorf/Nordseite
8735;52.532.763;13.835.921;S Strausberg Bhf [Tram]
8738;52.520.159;13.700.875;S Neuenhagen
8742;52.541.144;13.649.592;Hönow, Stienitzstr.
8743;5.250.749;13.641.541;Hoppegarten, Industriestraße
8744;52.506.957;13.646.853;Hoppegarten, Von-Canstein-Straße
8745;52.561.673;13.629.362;Hönow, Nord
8746;52.545.305;13.638.618;Hönow, Dorf
8747;52.543.137;13.639.392;Hönow, Altlandsberger Chaussee
8748;52.484.862;13.628.317;Waldesruh, Mahlsdorfer Allee
8751;52.515.759;13.648.597;S Birkenstein
8752;5.248.679;13.631.244;Waldesruh, Schießplatz
8753;52.505.245;13.640.058;Dahlwitz-Hoppegarten, Digitalstr.
8754;52.504.852;13.634.019;Hoppegarten, Handwerkerstr. Süd
8755;52.556.019;1.363.396;Hönow, Mühlenweg
8759;52.500.942;13.659.249;Hoppegarten, Sonniges Eck
8760;52.500.737;1.364.824;Dahlwitz-Hoppegarten, Breitscheidstr.
8761;52.503.115;13.648.506;Hoppegarten, Schule
8762;52.507.555;1.365.427;Dahlwitz-Hoppegarten, Friedhof
8763;5.250.968;13.657.811;Hoppegarten, Bergstr.
8764;52.515.193;13.669.068;Dahlwitz-Hoppegarten, Gemeinde
8765;52.504.406;13.662.841;Hoppegarten, MEDIAN Klinik
8766;52.511.016;13.660.586;Dahlwitz-Hoppegarten, Einkaufscenter
8768;52.516.286;1.367.126;Hoppegarten, Lindenallee
8769;52.495.668;13.675.735;Münchehofe (bei Dahlwitz-Hoppegarten), Dorfstr.
8770;52.491.146;13.671.955;Münchehofe (bei Dahlwitz-Hoppegarten)
8771;52.517.716;13.684.471;Neuenhagen, Hoppegartener Str.
8772;52.514.708;13.686.168;Neuenhagen, Grünstr.
8773;52.512.108;13.686.981;Neuenhagen, Buchenstr.
8774;52.508.248;13.687.909;Neuenhagen, Weimarerstr.
8775;52.505.173;13.688.586;Neuenhagen, Apoldaer Str.
8776;52.505.291;13.694.173;Neuenhagen, Eisenacher Str.
8777;52.508.865;13.698.184;Neuenhagen, Hauptmannstr.
8778;5.251.193;13.701.882;Neuenhagen, Westring
8779;52.512.987;13.706.549;Neuenhagen, Herrmann-Löns-Str.
8780;52.509.568;13.707.389;Neuenhagen, Südring
8781;52.509.558;13.716.771;Neuenhagen, Vogelsdorfer Str.
8782;52.512.281;13.715.537;Neuenhagen, Reiherhorst
8783;52.514.305;13.714.187;Neuenhagen, Schäferplatz
8784;52.517.949;13.708.981;Neuenhagen, Rosa-Luxemburg-Damm
8785;52.521.957;13.690.217;Neuenhagen, Goetheschule
8786;52.523.276;13.694.747;Neuenhagen, Thälmannstr.
8787;52.525.956;13.689.605;Neuenhagen, Am Rathaus
8788;52.526.562;13.684.308;Neuenhagen, Schlosserei
8789;52.522.076;13.676.165;Neuenhagen, Schweizer Haus
8790;52.530.171;1.366.937;Neuenhagen, Lindenstr./Einkaufszentrum
8791;52.522.186;13.675.359;Neuenhagen, Dahlwitzer Str.
8792;52.532.643;13.693.384;Neuenhagen, Carl-Schmäcke-Str.
8793;52.538.414;13.700.858;Neuenhagen, Umspannwerk
8794;5.254.426;13.707.438;Neuenhagen, Gewerbegebiet
8795;52.515.928;13.712.571;Neuenhagen, Schule-Süd
8796;52.521.402;13.684.361;Neuenhagen, Sankt-Georgs-Weg
8797;52.601.979;13.810.739;Wesendahl, Siedlung
8819;5.248.703;13.659.167;Münchehofe (bei Dahlwitz-Hoppegarten), Klärwerk
8824;52.466.408;13.805.491;Alt Rüdersdorf, Straßenbahnschleife
8825;52.474.281;13.771.004;Rüdersdorf, Torellplatz
8826;524.704;13.786.433;Rüdersdorf, Rathaus
8827;52.465.691;13.808.287;Alt Rüdersdorf, K.-Liebknecht-Str.
8829;52.473.351;13.752.024;Rüdersdorf, Berghof-Weiche
8830;52.473.582;13.761.247;Rüdersdorf, Berghof
8831;52.471.537;13.783.183;Rüdersdorf, Marktplatz
8832;52.473.031;13.776.488;Rüdersdorf, Heinitzstr.
8833;52.468.631;13.791.689;Rüdersdorf, Breitscheidstr.
8834;52.468.415;13.801.187;Rüdersdorf, Marienstr.
8835;52.455.311;13.775.024;Rüdersdorf, Krankenhaus
8836;52.467.445;13.789.286;Rüdersdorf, Waldstr.
8837;52.463.374;13.780.925;Rüdersdorf, Waldsiedlung
8838;52.467.398;13.776.305;Rüdersdorf, Bergmannsglück
8839;52.458.479;13.778.329;Rüdersdorf, Waldkater
8840;52.480.346;13.772.366;Rüdersdorf, Vogelsdorfer Str.
8841;52.485.374;13.779.841;Rüdersdorf, Frachtzentrum
8842;52.475.814;13.773.685;Rüdersdorf, Thälmannstr.
8843;52.482.907;13.776.576;Rüdersdorf, Einkaufsmarkt
8844;52.476.001;13.829.817;Alt Rüdersdorf, Sieben Häuser
8845;52.471.428;1.381.516;Alt Rüdersdorf, Mühle
8846;52.467.915;13.812.734;Alt Rüdersdorf, Grundschule
8847;52.478.541;13.773.442;Rüdersdorf, Willi-Müller-Str.
8848;52.473.107;13.775.593;Rüdersdorf, Landhof
8849;52.452.105;13.771.849;Rüdersdorf, Klinik Am See
8850;52.491.716;13.787.842;Rüdersdorf, Tasdorf
8851;52.484.177;13.762.598;Rüdersdorf, Schulzenhöhe
8860;52.467.062;13.796.202;Rüdersdorf, Brückenstr.
8865;5.251.292;13.651.112;Hoppegarten, Hönower Weg
8866;52.530.328;13.642.761;Hönow, Libellenstr.
8867;52.533.391;13.641.564;Hönow, Hoppegartener Str.
8868;52.537.691;13.64;Hönow, An der Heide
8869;52.548.714;1.363.646;Hönow, Am See
8870;52.558.295;13.631.877;Hönow, Wördetalstr.
8871;52.534.335;13.631.164;Hönow, Mahlsdorfer Str./Thälmannstr.
8872;52.536.919;136.567;Hönow, Thälmannstr.
8873;52.534.329;13.652.299;Hönow, Siedlung
8874;52.480.363;13.623.484;Waldesruh, Humboldtstr.
8875;52.476.835;13.619.204;Waldesruh, Heinrich-Heine-Promenade
8879;52.533.316;13.636.594;Hönow, Ginsterstr.
8880;52.537.136;13.844.328;Strausberg, Landhausstr.
8881;52.538.711;13.651.933;Hönow, Brandenburgische Str.
8882;52.539.347;13.639.811;Hönow, Am Grünzug
8883;52.539.823;13.645.017;Hönow, Auf der Höhe
8896;52.526.539;13.838.535;Strausberg, Neue Mühle
8897;52.522.265;13.838.297;Strausberg, Hennickendorfer Chaussee
8901;52.537.588;13.816.238;Eggersdorf (Strausberg), Kirche
8902;52.540.513;13.822.432;Eggersdorf (Strausberg), Schule
8903;52.542.171;13.827.366;Eggersdorf (Strausberg), Platanenallee
8904;52.546.477;13.839.486;Eggersdorf (Strausberg), Waldfriedhof
8906;52.552.615;13.838.416;Eggersdorf (Strausberg), Im Stillen Grund
8907;52.556.449;1.382.821;Eggersdorf (Strausberg), Mittelstr.
8908;52.548.471;13.827.436;Eggersdorf (Strausberg), Ahornallee
8909;52.539.366;13.819.304;Eggersdorf (Strausberg), Zentrum
8910;52.539.414;13.808.501;Eggersdorf (Strausberg), Landsberger Str.
8911;5.252.873;13.796.007;Petershagen (b. Berlin), Hermannstr.
8912;52.533.476;13.781.684;Petershagen (b. Berlin), Elbestr.
8913;525.365;13.813.363;Eggersdorf (Strausberg), Hasenweg
8914;52.530.633;13.799.091;Eggersdorf (Strausberg), Georgstr.
8915;5.253.229;13.806.528;Eggersdorf (Strausberg), Güntherallee
8916;52.546.164;13.791.353;Petershagen (b. Berlin), Uhlandstr.
8917;52.538.524;13.781.298;Petershagen (b. Berlin), Bruchmühler Str.
8918;52.533.604;13.775.543;Petershagen (b. Berlin), Försterklause
8919;52.525.968;13.772.317;Petershagen (b. Berlin), Lindenstr.
8920;52.522.992;1.377.955;Petershagen (b. Berlin), Rathaus
8921;52.534.173;13.786.738;Petershagen (b. Berlin), Karl-Liebknecht-Str.
8922;52.525.743;13.785.511;Petershagen (b. Berlin), Gravenhainstr.
8923;52.519.635;13.784.041;Petershagen (b. Berlin), W.-Pieck-Str.
8924;52.519.808;13.770.787;Petershagen (b. Berlin), W.-Pieck-Str./Schule
8925;52.523.822;13.769.814;Petershagen (b. Berlin), Dorfstr.
8928;5.251.953;13.786.261;Petershagen (b. Berlin), C.-Zetkin-Str.
8929;52.525.443;13.802.873;Eggersdorf (Strausberg), Goethestr.
8930;52.519.985;13.798.361;Petershagen (b. Berlin), Hubertusallee
8931;52.535.251;13.788.521;Petershagen (b. Berlin), Lessingstr.
8932;52.519.416;13.791.413;Petershagen (b. Berlin), Müllerstr.
8933;52.512.563;13.771.394;Vogelsdorf, Seestr.
8934;52.508.922;13.767.875;Vogelsdorf, Fröbelstr.
8935;52.509.117;13.751.723;Vogelsdorf, Fredersdorfer Str.
8936;52.503.658;13.747.721;Vogelsdorf, Gewerbegebiet
8937;52.496.791;13.745.299;Vogelsdorf, Multicenter
8938;52.507.902;13.762.177;Vogelsdorf, Spreestr.
8939;52.510.591;13.754.213;Vogelsdorf, Rüdersdorfer Str.
8941;52.549.223;1.374.244;Fredersdorf (MOL), Zeppelinstr.
8942;52.511.239;13.740.141;Fredersdorf (MOL), Lortzingstr.
8943;52.513.161;13.736.549;Fredersdorf (MOL), Röntgenstr.
8944;52.515.776;13.748.173;Fredersdorf (MOL), Kirche
8945;52.522.084;13.753.713;Fredersdorf (MOL), Schule
8946;52.528.869;13.757.373;Fredersdorf (MOL), Am Rathaus
8947;52.543.867;13.746.017;Fredersdorf (MOL), Einkaufszentrum
8948;52.542.128;13.752.375;Fredersdorf (MOL), Posentsche Str.
8949;52.540.506;13.759.975;Fredersdorf (MOL), Friedrich-Engels-Str.
8950;52.532.566;1.375.419;Fredersdorf (MOL), Busentscher Weg
8951;52.546.699;13.761.756;Fredersdorf (MOL), Beethovenstr.
8952;52.551.465;13.777.193;Bruchmühle, Sportplatz
8953;52.519.895;13.779.307;Petershagen (b. Berlin), Rathausstr.
8954;52.539.017;13.749.435;Fredersdorf (MOL), Bruchmühler Str.
8955;52.545.003;13.749.408;Fredersdorf (MOL), Bachstr.
8956;52.549.766;13.780.766;Bruchmühle, Landsberger Str.
8957;52.547.247;13.782.772;Bruchmühle, Fredersdorfer Str.
8958;52.554.158;13.773.203;Bruchmühle, Mühlenfließ
8963;52.558.179;13.770.548;Radebrück, Kreuzung
9021;5.256.491;13.726.824;Altlandsberg, Markt
9022;52.580.004;13.763.136;Altlandsberg, Vorwerk
9023;52.560.442;13.722.017;Altlandsberg, Vorstadt
9024;52.557.998;13.717.011;Altlandsberg, Berliner Allee
9025;52.547.808;13.710.672;Altlandsberg, Bahnhofstr.
9026;52.552.484;13.713.567;Altlandsberg, Mendelssohnstr.
9027;52.570.117;13.728.444;Altlandsberg, Buchholzer Allee
9028;52.574.798;1.372.736;Altlandsberg, Werneuchener Weg
9029;52.579.593;13.725.144;Altlandsberg, Nord
9032;52.585.471;13.785.785;Buchholz (MOL), Abzweig
9033;52.583.288;13.790.462;Buchholz (MOL), Dorf
9035;5.259.837;13.764.701;Wegendorf, Kornblumenstr.
9036;52.600.541;13.761.895;Wegendorf, Abzweig
9037;52.601.076;13.759.761;Wegendorf, Dorf
9038;52.596.968;13.766.504;Wegendorf, Magnolienstr.
9039;52.600.912;13.748.418;Wegendorf, Siedlung
9040;52.601.097;138.155;Wesendahl
9047;52.516.698;13.842.529;Strausberg, Torfhaus
10390;52.671.039;13.531.123;Schönow (BAR), Karlstr.
10391;52.675.374;13.585.494;Bernau, Breitscheidstraße
10407;5.272.692;13.440.148;Basdorf (BAR), Kirche (Wendestelle)
10409;52.581.903;13.579.019;Ahrensfelde, Kirschenallee
10410;52.578.875;13.582.303;Ahrensfelde, Fasanenstr.
10411;52.580.684;13.573.368;Ahrensfelde, Friedhof Bhf
10412;52.591.117;13.582.228;Ahrensfelde, Nord Bhf
10413;5.258.111;13.574.431;Ahrensfelde, Bahnstr.
10414;52.576.148;13.579.254;Ahrensfelde, Dorfstr.
10415;52.574.306;13.574.526;Ahrensfelde, Feldstr.
10416;52.582.716;13.567.185;Ahrensfelde, Heinestr.
10417;52.576.322;13.575.617;Ahrensfelde, Kirche
10418;52.579.843;13.571.037;Ahrensfelde, Ulmenallee
10419;52.715.466;13.433.865;Basdorf (BAR), Bahnhof
10421;52.604.985;13.612.193;Blumberg (BAR), Bahnhof
10425;52.602.519;13.524.273;Lindenberg (BAR), Bernauer Str.
10426;52.601.423;1.351.932;Lindenberg (BAR), Dorf
10427;52.717.707;13.636.225;Rüdnitz, Bahnhof
10429;52.676.235;13.593.036;S Bernau Bhf
10430;52.668.372;13.564.603;S Bernau-Friedenstal
10431;52.649.066;13.514.307;S Röntgental
10432;52.659.221;13.533.149;S Zepernick
10433;5.265.217;13.428.674;Schönerlinde (BAR), Bahnhof
10434;52.679.654;13.432.263;Schönwalde (BAR), Bahnhof
10435;52.625.556;13.542.797;Schwanebeck (BAR), Dorf
10436;52.631.434;1.351.909;Schwanebeck (BAR), Lindenberger Str.
10437;52.618.238;13.675.822;Seefeld (Mark), Bahnhof
10438;5.274.536;13.466.613;Wandlitz, Bahnhof
10439;52.755.999;13.474.036;Wandlitz, Wandlitzsee Bhf
10440;52.637.129;13.738.222;Werneuchen, Bahnhof
10441;52.648.325;13.534.156;Zepernick, Inntaler Str.
10442;52.654.851;13.542.365;Zepernick, Kirche
10443;5.264.532;13.526.072;Zepernick, Schweizer Str.
10444;5.264.738;1.354.324;Zepernick, Bozener Straße
10445;52.596.766;13.591.936;Blumberg (BAR), Rehhahn Bhf
10446;52.642.272;13.533.796;Schwanebeck (BAR), Steiermärker Str.
10447;52.637.435;13.522.104;Schwanebeck (BAR), Zillertaler Str.
10449;52.669.633;13.582.033;Bernau, Schwanebecker Chaussee
10450;52.716.253;13.592.482;Ladeburg, Tierheim
10452;52.576.643;13.583.934;Ahrensfelde, Mehrower Str.
10453;52.697.458;13.660.113;Albertshof (BAR), Dorf
10454;52.702.159;13.647.849;Albertshof (BAR), Rüsterstr.
10464;52.706.313;13.440.149;Basdorf (BAR), Prenzlauer Str.
10465;52.715.669;13.440.857;Basdorf (BAR), Schule
10466;52.716.134;13.437.276;Basdorf (BAR), Bahnhof/B109
10467;52.726.439;13.439.036;Basdorf (BAR), Kirche
10468;52.667.837;13.558.848;Bernau, Abzweig Wohnsiedlung
10469;5.268.361;13.577.851;Bernau, Am Wasserturm
10470;52.716.591;13.525.837;Bernau, Anglersruh
10471;5.268.137;13.590.739;Bernau, August-Bebel-Str.
10472;52.674.305;13.570.655;Bernau, Bäckerei
10473;52.691.789;13.588.529;Bernau, Ladeburger Chaussee
10474;52.667.456;13.583.536;Bernau, Blumberger Chaussee
10475;52.654.415;13.602.262;Bernau, Börnicker Landweg
10476;52.730.863;13.494.728;Bernau, Brandenburg-Klinik
10477;52.691.986;13.617.173;Bernau, Albertshofer Chaussee
10478;52.676.368;13.595.126;Bernau, Busbahnhof
10479;52.674.553;13.567.529;Bernau, Diebesweg
10480;52.701.878;1.354.395;Bernau, Waldfrieden
10481;52.707.027;13.537.784;Bernau, Forstschule
10482;5.267.932;13.553.623;Bernau, Schönower Chaussee
10483;52.674.238;13.613.767;Bernau, Guntherstr.
10484;52.671.248;13.625.987;Bernau, Hasenheide
10485;5.267.568;13.580.803;Bernau, Heinersdorfer Str.
10486;52.682.048;13.593.825;Bernau, Jahnstr.
10487;52.683.124;13.585.272;Bernau, Krankenhaus
10488;52.660.886;13.578.155;Bernau, Karl-Liebknecht-Str.
10489;52.680.209;13.582.815;Bernau, Lohmühlenstr.
10490;52.688.884;13.588.054;Bernau, Rollberg
10491;52.685.979;13.598.922;Bernau, Rüdnitzer Chaussee
10492;5.268.533;13.586.298;Bernau, Sachtelebenstr.
10493;52.678.375;13.608.877;Bernau, Schönfelder Weg
10494;52.664.949;1.357.941;Bernau, Lindow
10495;52.697.576;13.551.283;Bernau, Waldkater
10496;52.663.227;13.583.206;Bernau, Wilhelm-Weitling-Str.
10497;52.672.297;13.554.556;Bernau, Wohnpark Friedenstal
10506;52.740.869;13.638.662;Biesenthal, Wullwinkel
10507;52.651.606;13.593.293;Birkenhöhe, Dorf
10508;5.264.607;13.607.956;Birkenhöhe, Grenzweg
10509;52.647.852;1.358.302;Birkenhöhe, Siedlung
10510;52.623.559;13.611.753;Birkholzaue, Siedlung Lauter
10511;52.626.695;13.575.019;Birkholz (BAR), Dorf
10512;52.637.647;13.574.585;Birkholz (BAR), Siedlung
10513;52.614.221;13.616.991;Blumberg (BAR), Ausbau
10514;52.602.838;13.620.661;Blumberg (BAR), Hort
10515;52.607.686;13.628.251;Blumberg (BAR), Schlossparksiedlung
10516;52.602.084;13.617.991;Blumberg (BAR), Schule
10517;52.662.964;13.638.214;Börnicke (BAR)
10529;52.736.804;13.660.157;Danewitz, Dorfstr.
10578;52.570.197;13.589.425;Eiche, Ahrensfelder Chaussee
10579;52.563.253;13.589.144;Eiche, Dorf
10580;52.573.087;1.359.571;Eiche, Gärtnerstr.
10592;52.634.967;13.611.464;Elisenau, Birkholzaue
10593;5.264.129;13.611.785;Elisenau, Seestr.
10598;52.548.692;13.592.583;Eiche, Kaufpark
10599;52.550.694;13.588.749;Eiche, Süd
10642;52.684.414;13.474.951;Gorinsee, Dorf
10643;52.682.187;13.466.136;Gorinsee, Siedlung
10661;52.636.798;13.798.881;Hirschfelde, Dorf
10662;52.639.099;13.794.765;Hirschfelde, Am Trafo
10663;52.668.983;13.496.502;Hobrechtsfelde
10688;52.776.147;13.478.437;Klosterfelde, Heidekrug
10692;5.259.766;13.690.135;Krummensee (BAR), Dorf
10693;52.595.118;13.689.417;Krummensee (BAR), Wendestelle
10694;5.269.649;13.588.493;Ladeburg, An der Plantage
10695;52.707.054;13.586.213;Ladeburg, Ausbau
10696;52.751.306;1.356.667;Lanke, Bergauf
10697;527.021;13.588.342;Ladeburg, Kirche
10698;527.684;13.488.502;Lanke, Bogensee Ausbau
10699;52.777.833;13.526.215;Lanke, Bogensee Bildungsstätte
10700;52.760.798;13.563.782;Lanke, Dorf
10701;5.272.776;1.356.664;Lanke, Försterei Woltersdorf
10703;52.756.748;1.356.494;Lanke, Küsterfleck
10704;52.761.111;13.561.852;Lanke, Obersee
10705;52.760.582;13.565.226;Lanke, Stadtgut
10720;52.589.224;13.541.829;Lindenberg (BAR), Klarahöh
10721;52.730.654;13.590.875;Lobetal, Dorf
10722;52.728.209;13.596.323;Lobetal, Kirche
10723;52.629.324;13.675.492;Löhme, Dorf
10724;52.628.743;13.672.147;Löhme, Wendestelle
10733;52.570.487;13.616.414;Mehrow, Kirche
10742;52.600.864;13.554.755;Neu-Lindenberg, Dorf
10743;52.602.895;13.545.838;Neu-Lindenberg, Kriemhildstr.
10762;5.272.209;13.629.255;Rüdnitz, Bahnhofstr.
10763;52.724.919;13.612.914;Rüdnitz, Birkenhof
